article_id,topic_id,topic_name
39563,15,Urban Life & Infrastructure
39564,3,International Affairs & Military
39565,10,Economy & Business
39566,2,Environmental & Natural Disasters
39567,4,Crime & Law Enforcement
39568,10,Economy & Business
39569,9,Elections & Politics
39570,12,Technology & Computing
39571,8,War & Terrorism
39572,13,Art & Aesthetics
39573,8,War & Terrorism
39574,0,Family & Relationships
39575,12,Technology & Computing
39576,1,Entertainment & Media
39577,19,Sports & Competitions
39578,4,Crime & Law Enforcement
39579,2,Environmental & Natural Disasters
39580,8,War & Terrorism
39581,3,International Affairs & Military
39582,5,Thoughts & Opinions
39583,3,International Affairs & Military
39584,14,Law & Legal Issues
39585,5,Thoughts & Opinions
39586,8,War & Terrorism
39587,10,Economy & Business
39588,4,Crime & Law Enforcement
39589,6,Health & Drugs Research
39590,10,Economy & Business
39591,2,Environmental & Natural Disasters
39592,11,Transportation & Aviation
39593,16,Healthcare & Medicine
39594,3,International Affairs & Military
39595,8,War & Terrorism
39596,4,Crime & Law Enforcement
39597,10,Economy & Business
39598,3,International Affairs & Military
39599,9,Elections & Politics
39600,4,Crime & Law Enforcement
39601,0,Family & Relationships
39602,8,War & Terrorism
39603,13,Art & Aesthetics
39604,19,Sports & Competitions
39605,1,Entertainment & Media
39606,12,Technology & Computing
39607,3,International Affairs & Military
39608,0,Family & Relationships
39609,5,Thoughts & Opinions
39610,3,International Affairs & Military
39611,17,Social Movements & Protests
39612,14,Law & Legal Issues
39613,0,Family & Relationships
39614,4,Crime & Law Enforcement
39615,13,Art & Aesthetics
39616,4,Crime & Law Enforcement
39617,11,Transportation & Aviation
39618,4,Crime & Law Enforcement
39619,17,Social Movements & Protests
39620,1,Entertainment & Media
39621,3,International Affairs & Military
39622,3,International Affairs & Military
39623,10,Economy & Business
39624,8,War & Terrorism
39625,10,Economy & Business
39626,12,Technology & Computing
39627,5,Thoughts & Opinions
39628,0,Family & Relationships
39629,4,Crime & Law Enforcement
39630,15,Urban Life & Infrastructure
39631,3,International Affairs & Military
39632,4,Crime & Law Enforcement
39633,8,War & Terrorism
39634,1,Entertainment & Media
39635,9,Elections & Politics
39636,8,War & Terrorism
39637,13,Art & Aesthetics
39638,0,Family & Relationships
39639,1,Entertainment & Media
39640,4,Crime & Law Enforcement
39641,1,Entertainment & Media
39642,8,War & Terrorism
39643,16,Healthcare & Medicine
39644,8,War & Terrorism
39645,13,Art & Aesthetics
39646,2,Environmental & Natural Disasters
39647,19,Sports & Competitions
39648,8,War & Terrorism
39649,19,Sports & Competitions
39650,5,Thoughts & Opinions
39651,8,War & Terrorism
39652,13,Art & Aesthetics
39653,15,Urban Life & Infrastructure
39654,1,Entertainment & Media
39655,2,Environmental & Natural Disasters
39656,8,War & Terrorism
39657,6,Health & Drugs Research
39658,18,Gender & Identity
39659,15,Urban Life & Infrastructure
39660,4,Crime & Law Enforcement
39661,14,Law & Legal Issues
39662,17,Social Movements & Protests
39663,4,Crime & Law Enforcement
39664,0,Family & Relationships
39665,10,Economy & Business
39666,16,Healthcare & Medicine
39667,15,Urban Life & Infrastructure
39668,8,War & Terrorism
39669,0,Family & Relationships
39670,4,Crime & Law Enforcement
39671,6,Health & Drugs Research
39672,13,Art & Aesthetics
39673,13,Art & Aesthetics
39674,19,Sports & Competitions
39675,8,War & Terrorism
39676,1,Entertainment & Media
39677,2,Environmental & Natural Disasters
39678,9,Elections & Politics
39679,16,Healthcare & Medicine
39680,3,International Affairs & Military
39681,3,International Affairs & Military
39682,11,Transportation & Aviation
39683,3,International Affairs & Military
39684,13,Art & Aesthetics
39685,5,Thoughts & Opinions
39686,19,Sports & Competitions
39687,4,Crime & Law Enforcement
39688,11,Transportation & Aviation
39689,19,Sports & Competitions
39690,4,Crime & Law Enforcement
39691,16,Healthcare & Medicine
39692,4,Crime & Law Enforcement
39693,4,Crime & Law Enforcement
39694,4,Crime & Law Enforcement
39695,10,Economy & Business
39696,19,Sports & Competitions
39697,4,Crime & Law Enforcement
39698,8,War & Terrorism
39699,4,Crime & Law Enforcement
39700,11,Transportation & Aviation
39701,14,Law & Legal Issues
39702,5,Thoughts & Opinions
39703,4,Crime & Law Enforcement
39704,3,International Affairs & Military
39705,12,Technology & Computing
39706,11,Transportation & Aviation
39707,16,Healthcare & Medicine
39708,10,Economy & Business
39709,10,Economy & Business
39710,0,Family & Relationships
39711,2,Environmental & Natural Disasters
39712,11,Transportation & Aviation
39713,2,Environmental & Natural Disasters
39714,9,Elections & Politics
39715,8,War & Terrorism
39716,8,War & Terrorism
39717,0,Family & Relationships
39718,10,Economy & Business
39719,13,Art & Aesthetics
39720,4,Crime & Law Enforcement
39721,13,Art & Aesthetics
39722,19,Sports & Competitions
39723,19,Sports & Competitions
39724,4,Crime & Law Enforcement
39725,0,Family & Relationships
39726,11,Transportation & Aviation
39727,11,Transportation & Aviation
39728,19,Sports & Competitions
39729,0,Family & Relationships
39730,9,Elections & Politics
39731,0,Family & Relationships
39732,17,Social Movements & Protests
39733,9,Elections & Politics
39734,4,Crime & Law Enforcement
39735,5,Thoughts & Opinions
39736,4,Crime & Law Enforcement
39737,19,Sports & Competitions
39738,15,Urban Life & Infrastructure
39739,5,Thoughts & Opinions
39740,19,Sports & Competitions
39741,0,Family & Relationships
39742,9,Elections & Politics
39743,3,International Affairs & Military
39744,4,Crime & Law Enforcement
39745,14,Law & Legal Issues
39746,1,Entertainment & Media
39747,10,Economy & Business
39748,15,Urban Life & Infrastructure
39749,19,Sports & Competitions
39750,4,Crime & Law Enforcement
39751,14,Law & Legal Issues
39752,12,Technology & Computing
39753,14,Law & Legal Issues
39754,13,Art & Aesthetics
39755,4,Crime & Law Enforcement
39756,7,Education & School Safety
39757,16,Healthcare & Medicine
39758,8,War & Terrorism
39759,4,Crime & Law Enforcement
39760,9,Elections & Politics
39761,3,International Affairs & Military
39762,8,War & Terrorism
39763,4,Crime & Law Enforcement
39764,4,Crime & Law Enforcement
39765,3,International Affairs & Military
39766,19,Sports & Competitions
39767,15,Urban Life & Infrastructure
39768,9,Elections & Politics
39769,10,Economy & Business
39770,19,Sports & Competitions
39771,13,Art & Aesthetics
39772,4,Crime & Law Enforcement
39773,4,Crime & Law Enforcement
39774,3,International Affairs & Military
39775,8,War & Terrorism
39776,4,Crime & Law Enforcement
39777,4,Crime & Law Enforcement
39778,12,Technology & Computing
39779,13,Art & Aesthetics
39780,4,Crime & Law Enforcement
39781,3,International Affairs & Military
39782,2,Environmental & Natural Disasters
39783,15,Urban Life & Infrastructure
39784,4,Crime & Law Enforcement
39785,9,Elections & Politics
39786,1,Entertainment & Media
39787,4,Crime & Law Enforcement
39788,10,Economy & Business
39789,16,Healthcare & Medicine
39790,12,Technology & Computing
39791,13,Art & Aesthetics
39792,7,Education & School Safety
39793,10,Economy & Business
39794,9,Elections & Politics
39795,2,Environmental & Natural Disasters
39796,17,Social Movements & Protests
39797,9,Elections & Politics
39798,19,Sports & Competitions
39799,19,Sports & Competitions
39800,1,Entertainment & Media
39801,7,Education & School Safety
39802,8,War & Terrorism
39803,9,Elections & Politics
39804,8,War & Terrorism
39805,8,War & Terrorism
39806,2,Environmental & Natural Disasters
39807,15,Urban Life & Infrastructure
39808,17,Social Movements & Protests
39809,11,Transportation & Aviation
39810,6,Health & Drugs Research
39811,5,Thoughts & Opinions
39812,2,Environmental & Natural Disasters
39813,19,Sports & Competitions
39814,10,Economy & Business
39815,3,International Affairs & Military
39816,2,Environmental & Natural Disasters
39817,2,Environmental & Natural Disasters
39818,5,Thoughts & Opinions
39819,1,Entertainment & Media
39820,13,Art & Aesthetics
39821,4,Crime & Law Enforcement
39822,5,Thoughts & Opinions
39823,19,Sports & Competitions
39824,13,Art & Aesthetics
39825,10,Economy & Business
39826,6,Health & Drugs Research
39827,6,Health & Drugs Research
39828,0,Family & Relationships
39829,19,Sports & Competitions
39830,19,Sports & Competitions
39831,1,Entertainment & Media
39832,12,Technology & Computing
39833,13,Art & Aesthetics
39834,0,Family & Relationships
39835,16,Healthcare & Medicine
39836,2,Environmental & Natural Disasters
39837,8,War & Terrorism
39838,5,Thoughts & Opinions
39839,3,International Affairs & Military
39840,4,Crime & Law Enforcement
39841,18,Gender & Identity
39842,0,Family & Relationships
39843,19,Sports & Competitions
39844,7,Education & School Safety
39845,4,Crime & Law Enforcement
39846,4,Crime & Law Enforcement
39847,5,Thoughts & Opinions
39848,0,Family & Relationships
39849,13,Art & Aesthetics
39850,13,Art & Aesthetics
39851,0,Family & Relationships
39852,17,Social Movements & Protests
39853,11,Transportation & Aviation
39854,13,Art & Aesthetics
39855,2,Environmental & Natural Disasters
39856,15,Urban Life & Infrastructure
39857,1,Entertainment & Media
39858,6,Health & Drugs Research
39859,9,Elections & Politics
39860,0,Family & Relationships
39861,9,Elections & Politics
39862,4,Crime & Law Enforcement
39863,9,Elections & Politics
39864,2,Environmental & Natural Disasters
39865,5,Thoughts & Opinions
39866,14,Law & Legal Issues
39867,0,Family & Relationships
39868,19,Sports & Competitions
39869,8,War & Terrorism
39870,6,Health & Drugs Research
39871,6,Health & Drugs Research
39872,1,Entertainment & Media
39873,5,Thoughts & Opinions
39874,5,Thoughts & Opinions
39875,13,Art & Aesthetics
39876,9,Elections & Politics
39877,8,War & Terrorism
39878,4,Crime & Law Enforcement
39879,9,Elections & Politics
39880,8,War & Terrorism
39881,11,Transportation & Aviation
39882,2,Environmental & Natural Disasters
39883,13,Art & Aesthetics
39884,16,Healthcare & Medicine
39885,0,Family & Relationships
39886,4,Crime & Law Enforcement
39887,2,Environmental & Natural Disasters
39888,4,Crime & Law Enforcement
39889,0,Family & Relationships
39890,19,Sports & Competitions
39891,1,Entertainment & Media
39892,11,Transportation & Aviation
39893,3,International Affairs & Military
39894,5,Thoughts & Opinions
39895,13,Art & Aesthetics
39896,10,Economy & Business
39897,18,Gender & Identity
39898,10,Economy & Business
39899,4,Crime & Law Enforcement
39900,10,Economy & Business
39901,16,Healthcare & Medicine
39902,10,Economy & Business
39903,5,Thoughts & Opinions
39904,10,Economy & Business
39905,3,International Affairs & Military
39906,11,Transportation & Aviation
39907,0,Family & Relationships
39908,3,International Affairs & Military
39909,10,Economy & Business
39910,4,Crime & Law Enforcement
39911,17,Social Movements & Protests
39912,11,Transportation & Aviation
39913,12,Technology & Computing
39914,13,Art & Aesthetics
39915,8,War & Terrorism
39916,2,Environmental & Natural Disasters
39917,2,Environmental & Natural Disasters
39918,5,Thoughts & Opinions
39919,11,Transportation & Aviation
39920,17,Social Movements & Protests
39921,13,Art & Aesthetics
39922,2,Environmental & Natural Disasters
39923,10,Economy & Business
39924,1,Entertainment & Media
39925,5,Thoughts & Opinions
39926,19,Sports & Competitions
39927,13,Art & Aesthetics
39928,4,Crime & Law Enforcement
39929,3,International Affairs & Military
39930,14,Law & Legal Issues
39931,4,Crime & Law Enforcement
39932,0,Family & Relationships
39933,11,Transportation & Aviation
39934,8,War & Terrorism
39935,5,Thoughts & Opinions
39936,9,Elections & Politics
39937,4,Crime & Law Enforcement
39938,5,Thoughts & Opinions
39939,10,Economy & Business
39940,0,Family & Relationships
39941,2,Environmental & Natural Disasters
39942,5,Thoughts & Opinions
39943,19,Sports & Competitions
39944,6,Health & Drugs Research
39945,19,Sports & Competitions
39946,13,Art & Aesthetics
39947,5,Thoughts & Opinions
39948,12,Technology & Computing
39949,0,Family & Relationships
39950,1,Entertainment & Media
39951,8,War & Terrorism
39952,8,War & Terrorism
39953,17,Social Movements & Protests
39954,16,Healthcare & Medicine
39955,19,Sports & Competitions
39956,14,Law & Legal Issues
39957,15,Urban Life & Infrastructure
39958,4,Crime & Law Enforcement
39959,3,International Affairs & Military
39960,10,Economy & Business
39961,19,Sports & Competitions
39962,5,Thoughts & Opinions
39963,6,Health & Drugs Research
39964,13,Art & Aesthetics
39965,8,War & Terrorism
39966,19,Sports & Competitions
39967,10,Economy & Business
39968,8,War & Terrorism
39969,5,Thoughts & Opinions
39970,4,Crime & Law Enforcement
39971,2,Environmental & Natural Disasters
39972,10,Economy & Business
39973,2,Environmental & Natural Disasters
39974,0,Family & Relationships
39975,0,Family & Relationships
39976,0,Family & Relationships
39977,1,Entertainment & Media
39978,9,Elections & Politics
39979,19,Sports & Competitions
39980,19,Sports & Competitions
39981,16,Healthcare & Medicine
39982,18,Gender & Identity
39983,5,Thoughts & Opinions
39984,9,Elections & Politics
39985,9,Elections & Politics
39986,8,War & Terrorism
39987,7,Education & School Safety
39988,4,Crime & Law Enforcement
39989,3,International Affairs & Military
39990,4,Crime & Law Enforcement
39991,17,Social Movements & Protests
39992,8,War & Terrorism
39993,4,Crime & Law Enforcement
39994,0,Family & Relationships
39995,8,War & Terrorism
39996,16,Healthcare & Medicine
39997,5,Thoughts & Opinions
39998,4,Crime & Law Enforcement
39999,13,Art & Aesthetics
40000,1,Entertainment & Media
40001,19,Sports & Competitions
40002,13,Art & Aesthetics
40003,1,Entertainment & Media
40004,6,Health & Drugs Research
40005,5,Thoughts & Opinions
40006,4,Crime & Law Enforcement
40007,11,Transportation & Aviation
40008,10,Economy & Business
40009,13,Art & Aesthetics
40010,19,Sports & Competitions
40011,1,Entertainment & Media
40012,11,Transportation & Aviation
40013,1,Entertainment & Media
40014,14,Law & Legal Issues
40015,3,International Affairs & Military
40016,15,Urban Life & Infrastructure
40017,4,Crime & Law Enforcement
40018,4,Crime & Law Enforcement
40019,0,Family & Relationships
40020,4,Crime & Law Enforcement
40021,8,War & Terrorism
40022,4,Crime & Law Enforcement
40023,9,Elections & Politics
40024,4,Crime & Law Enforcement
40025,4,Crime & Law Enforcement
40026,17,Social Movements & Protests
40027,16,Healthcare & Medicine
40028,11,Transportation & Aviation
40029,19,Sports & Competitions
40030,4,Crime & Law Enforcement
40031,13,Art & Aesthetics
40032,17,Social Movements & Protests
40033,5,Thoughts & Opinions
40034,8,War & Terrorism
40035,5,Thoughts & Opinions
40036,17,Social Movements & Protests
